金翠园粮油果蔬店,13823951952,广东省中山市朝南东路与朝南路交叉口东南方向46米,中山市,113.344608,22.716201
健兴粮油店,0760-23216120,广东省中山市沿江路8号1卡,中山市,113.341226,22.715311
康之选粮油经销商行(镇二店),0760-23224511;13822736557,广东省中山市灵古南街18号,中山市,113.341711,22.722476
信溢粮油店,13715567938,广东省中山市黄圃镇大庆路13号108卡,中山市,113.343917,22.717587
新兴副食店,0760-23222797,广东省中山市新沙村新沙市场新市北街4号,中山市,113.352675,22.705064
益民副食店,0760-23226946,广东省中山市黄圃镇康乐路54号,中山市,113.336401,22.71269
聚丰园精品粮油,0760-88773889,广东省中山市黄圃镇南边街14号旧街,中山市,113.343098,22.715406
黄圃镇副食综合部,,广东省中山市龙安街110号,中山市,113.353672,22.712766
建民副食店,0760-23216486,广东省中山市南边街58号,中山市,113.344731,22.715189
图美副食商行,,广东省中山市黄圃镇龙安街35号,中山市,113.348069,22.714225
佳盛粮油批发部,13702789242,广东省中山市麒麟大街与新地大道交叉口北80米,中山市,113.338325,22.703656
一品粮有机养生食材,13432121783,广东省中山市鸿兴街10号,中山市,113.338703,22.708905
今荣腊味火锅烧烤食材专营店,13680211611,广东省中山市南坑路18号19卡,中山市,113.345053,22.718139
新地粮油,0760-23213331,广东省中山市南坑路18号南坑市场3卡,中山市,113.344624,22.717408
马大妈副食店,,广东省中山市环山中路与南坑路交叉口正西方向84米,中山市,113.344462,22.718384
秀芳副食店,,广东省中山市新沙村新沙市场新市东街4号,中山市,113.352692,22.704804
锐祥副食(粤盐专营店),0760-23226418,广东省中山市军兴路黄圃镇石军小学(祥兴路)东南侧约30米,中山市,113.393625,22.71715
豪情副食店,0760-23212343,广东省中山市黄圃镇下冲街1号,中山市,113.387399,22.721222
罗记副食店,,广东省中山市富民街黄圃镇石军小学(祥兴路)南侧约130米,中山市,113.393631,22.715794
兴成副食店,,广东省中山市金沙路与祥兴路交叉口西南80米,中山市,113.376752,22.707151
保利香槟云红名洲粮油(保利·香槟国际店),18318798896,广东省中山市保利香槟国际3卡,中山市,113.371174,22.703162
聚丰园粮油连锁店,,广东省中山市中山市石军市场西南(富民街南),中山市,113.393103,22.715477
锦勋副食店,,广东省中山市东凤镇和平一队永顺一路4号,中山市,113.279119,22.679757
双财副食百货,,广东省中山市吉昌路与兴昌路交叉口向北50米路东,中山市,113.312629,22.674188
贤发粮油副食百货,,广东省中山市永齐路25号,中山市,113.277151,22.663138
旺闽副食店,,广东省中山市丽城二路16号,中山市,113.276324,22.635865
华袁副食,,广东省中山市南头镇穗西村穗隆西路50号,中山市,113.309632,22.695476
明兴粮油副食批发部,0760-89996392,广东省中山市东罟三街与东罟二街交叉口东北50米,中山市,113.313957,22.638511
东成粮油副食商行(惠泰商业店),0760-22773553;15361328827,广东省中山市和平大道横沥市场后面,中山市,113.293168,22.666576
新兴副食店,,广东省中山市同兴西路3号,中山市,113.286417,22.62908
和阳副食百货,,广东省中山市东凤镇和平村和平大道37号,中山市,113.29278,22.677776
青中副食百货,15507668335,广东省中山市卫民村1队东阜公路聚禄街55号,中山市,113.312239,22.669488
洪仕标副食店,13527199880,广东省中山市东凤镇西罟市场67号之,中山市,113.301098,22.652603
永昌副食百货,0760-22611150,广东省中山市东和平村和平大道27号,中山市,113.294156,22.679492
钱大妈新零售(中山)配送中心,,广东省中山市仁和东街与富裕街交叉口西南200米,中山市,113.281308,22.650814
禾兴副食商行,,广东省中山市和东路553号首层,中山市,113.301358,22.699631
圣峰副食,18676028536,广东省中山市月桂西路与升辉南路交叉口东140米,中山市,113.303915,22.696326
祥雨副食店,,广东省中山市升辉南路65号,中山市,113.300859,22.693425
罗定农家粮油,,广东省中山市东凤镇和平村和平市场侧,中山市,113.295661,22.679357
蕙蕙乐副食便利店,18024233935,广东省中山市吉昌西街20号首层,中山市,113.299314,22.669655
穗西副食商行(东桂园商业广场店),0760-23134918,广东省中山市月桂西路东桂园商住楼二期,中山市,113.299503,22.698082
连合副食店,,广东省中山市和穗二路富华电器工业城东北侧约150米,中山市,113.284814,22.679329
顺景冷冻食品批发零售店,13531855632,广东省中山市牛角街2号,中山市,113.328618,22.676907
明有粮油商行,0760-22228873,广东省中山市裕民市场侧志和四路9号,中山市,113.28512,22.641001
长兴副食店(和平大道店),15387339250,广东省中山市东阜路与和平大道交叉口东40米,中山市,113.293054,22.672455
鸿基副食品商行,,广东省中山市南头镇穗西安民大街36号首层之一,中山市,113.296931,22.698781
云荟副食店,13726070144,广东省中山市东凤镇西罟步村西罟大道12号首层之五,中山市,113.29484,22.661883
顺航副食,13822722146,广东省中山市南头镇穗西村月桂西路15号(东桂园二期西门旁),中山市,113.298549,22.697783
吴少君副食店,,广东省中山市穗成路与东阜路交叉口东北80米,中山市,113.278666,22.687558
庆丰粮油配送中心,,广东省中山市东河西路一街与广珠城际铁路交叉口东60米,中山市,113.294095,22.674638
中山市阜沙镇6812副食店,,,中山市,113.313028,22.669289
誉兴食品批发零售,15976089202,广东省中山市新明南路与圃南路交叉口西北20米,中山市,113.334993,22.698057
洪哥粮油批发部,0760-22616493;13560681870,广东省中山市穗成路穗成市场北侧约50米,中山市,113.280955,22.691977
意祥副食,13726132932,广东省中山市南和东路594号,中山市,113.312215,22.694501
点点副食,,广东省中山市南和东路南头镇升辉小学西南侧约30米,中山市,113.310404,22.69559
邱记副食店,,广东省中山市东升镇裕民四队广丰围东胜家具厂对面,中山市,113.278238,22.652332
贤超副食店,,广东省中山市优梦自动化设备有限公司东南门旁,中山市,113.280946,22.642251
林记粮油副食,0760-22629346;13715601298,广东省中山市和平大道256号,中山市,113.292647,22.666862
明会副食店,,广东省中山市卫民村聚财街43号,中山市,113.31683,22.66911
信永副食店,,广东省中山市升辉南路55号,中山市,113.301547,22.694679
家凯副食店,13411671952,广东省中山市阜沙镇牛角街20号,中山市,113.3273,22.677539
四姐副食批发,,广东省中山市升辉南路与月桂西路交叉口北80米,中山市,113.297852,22.699305
亮谅副食店,13531812914,广东省中山市东阜路61号,中山市,113.328221,22.668367
爱信副食,13680238578,广东省中山市东升镇高沙社区和平路二号,中山市,113.284675,22.627914
嘉兴副食店,,广东省中山市牛角街牛角市场东侧约60米,中山市,113.328533,22.67691
超愿副食店,,广东省中山市民兴路与志和二街交叉路口往东北约190米,中山市,113.289872,22.638171
吉盛粮油(横沥市场店),,广东省中山市东凤镇和平大道和平村横沥市场,中山市,113.292626,22.666276
嘉丰粮油副食(惠泰商业店),0760-22775768,广东省中山市东凤镇和平大道横沥市场大门口,中山市,113.292544,22.666198
佳源粮油副食店,0760-23450050,广东省中山市阜沙镇卫民市场18-19卡佳源商店,中山市,113.319708,22.669165
端华粮油批发商行,,广东省中山市牛角街13B号,中山市,113.327942,22.677128
昌铭副食商行,15914631684,广东省中山市牛角街牛角市场,中山市,113.327882,22.677214
嘉丰粮油副食店,13420087934,广东省中山市东罟三街21号东罟市场,中山市,113.313669,22.637915
喜连粮油店(裕民市场店),15362917313,广东省中山市裕民村裕民市场,中山市,113.285627,22.641025
永洪粮油店,18620297792,广东省中山市志德路裕民市场30号,中山市,113.285802,22.640721
中国移动(超愿副食店特约代理点),,广东省中山市志和二街59号附近,中山市,113.289825,22.638125
和兴百货粮油,15913308345,广东省中山市南头镇南头孖沙综合市场,中山市,113.314029,22.696013
海风粮油店(穗西市场店),13715618997,广东省中山市南头镇穗西市场B5档,中山市,113.29987,22.698964
裕丰粮油副食批发行(穗成市场店),0760-89761229,广东省中山市东凤镇穗成市场,中山市,113.281116,22.691038
宁波副食粮油店,13424501886,广东省中山市南头镇穗西市场z造型发廊对面,中山市,113.299772,22.699003
安记副食批发(穗西市场店),13715670240,广东省中山市穗隆路穗西市场,中山市,113.299699,22.699045
穗西锦记副食批发部,,广东省中山市穗西市场,中山市,113.299665,22.6992
韵鑫生鲜配送,,广东省中山市上横西街与穗成路交叉口正南方向115米,中山市,113.281234,22.691549
正发副食店,0760-23450837,广东省中山市阜沙镇隆发路3号,中山市,113.356812,22.665012
金穗粮油行(阜沙商业广场店),,广东省中山市隆发路,中山市,113.355653,22.664844
和蓉副食店,,广东省中山市兴马路17号东南80米,中山市,113.363373,22.687389
信发副食店,0760-23401231;18925311431,广东省中山市永红街1号,中山市,113.35162,22.659612
惠然副食店,,广东省中山市阜沙镇阜港北路9号,中山市,113.341823,22.678913
波良副食店,13652219918,广东省中山市阜沙镇兴民街137号(阜南大道251号),中山市,113.380755,22.638151
盛盛佳副食店,,广东省中山市阜港北路阜沙镇罗松幼儿园西北侧约190米,中山市,113.342754,22.678054
梦溪副食品店,,广东省中山市上南村8队街胜东二街3号,中山市,113.364635,22.636155
双燕副食店,15398821224,广东省中山市前程路7号一卡,中山市,113.357932,22.637649
宝佳副食店,0760-22796089,广东省中山市阜沙镇大有村三阜路221号,中山市,113.364073,22.662684
珍少粮油店,13631182839,广东省中山市阜沙镇商业广场A22卡,中山市,113.355858,22.664742
永诚副食批发部,0760-22796328,广东省中山市阜沙大道126号,中山市,113.35486,22.66732
而乐副食店,,广东省中山市马安村兴马路96号,中山市,113.36235,22.68435
帅威副食店,19820435133,广东省中山市阜沙市场阜南大道46号,中山市,113.357192,22.664699
杨记副食店,13527126261,广东省中山市阜沙镇阜沙商业广场,中山市,113.354825,22.665011
洁可副食店,15913391866,广东省中山市黄圃镇团范村建兴路8号,中山市,113.389587,22.688577
威威副食品,,广东省中山市黄圃镇马安村兴马路马安市场,中山市,113.363154,22.687188
中山市圃镇玖号副食店,13794163028,广东省中山市黄圃镇马安村马安东路9号,中山市,113.383931,22.678891
蔡生副食店,15220894278,广东省中山市阜沙镇上南市场鹏城学校后门,中山市,113.363958,22.63657
江信副食店,0760-22796133,广东省中山市大有村十二队,中山市,113.357225,22.658257
美之平副食店,,广东省中山市阜沙镇阜南大道114号,中山市,113.35672,22.66018
永兴副食店(永兴街店),18826009718,广东省中山市阜沙镇上南工业区永兴东下街17号,中山市,113.369996,22.640012
益民食品批发部,0760-23406436;15107607157,广东省中山市阜城东路58号,中山市,113.351233,22.661596
志兴批发部,0760-89996589;13425578186,广东省中山市阜沙镇上南工业区幸福公寓下,中山市,113.363062,22.635711
俊盛副食品店,13680225553,广东省中山市团范村永和街16号,中山市,113.385463,22.693601
湖广副食店,,广东省中山市东阜公路中国石化加油站阜沙站东侧约100米,中山市,113.341268,22.667434
雪冰副食店,,广东省中山市阜沙镇同耕街45号,中山市,113.340398,22.679735
泉利副食连锁店,13590740330,广东省中山市阜沙镇民丰北街5号,中山市,113.374706,22.675118
藤睿副食批发,13790708472,广东省中山市阜沙镇建安街39号,中山市,113.36642,22.645613
连发粮油(阳光假日花园南区店),18125369168,广东省中山市新明南路阳光假日花园-南区,中山市,113.337917,22.697519
强昕副食店,18715868427,广东省中山市阜沙镇上南工业区锦绣路,中山市,113.363454,22.636774
靓姑林副食店,13416088833,广东省中山市兴宏路15号,中山市,113.355741,22.666034
诚信副食(锦绣路店),,广东省中山市锦绣路与前程路交叉口南180米,中山市,113.362043,22.635226
0128副食店,,广东省中山市阜港公路与东盛大道辅路交叉口东南500米,中山市,113.371923,22.641287
巧兵副食店,13377601518,广东省中山市上南村,中山市,113.375602,22.638803
川农特产副食店,,广东省中山市黄圃镇兴马路86号首层之五,中山市,113.362449,22.684648
兄弟蔬菜批发(百乐购阜沙店店),18575325730,广东省中山市阜沙镇隆发路18号百乐购阜沙店,中山市,113.355648,22.6645
财兴粮油,13715565636,广东省中山市阜沙上南市场,中山市,113.35521,22.664469
益盛副食商行(朗晴家园店),,广东省中山市锦绣路与前程路交叉口东南160米,中山市,113.363565,22.636279
利民粮油店(兴马路南街店),13416691602,广东省中山市黄圃镇马安市场,中山市,113.362938,22.684221
中山市阜沙镇穗荣副食品店,13928123232,广东省中山市意发路20号,中山市,113.356181,22.664994
苗记疏菜批发配送,13450978329,广东省中山市阜沙镇上南村华之宝健康大药房旁边,中山市,113.362902,22.636004
法南副食店,,广东省中山市永红街阜沙镇中心幼儿园东侧约170米,中山市,113.353438,22.659723
河南粮油批发商行,,广东省中山市锦绣路与前程路交叉口东南方向168米,中山市,113.363055,22.635633
蔬菜肉类批发零售,13420061440,广东省中山市隆发路9号第六卡,中山市,113.35641,22.664909
东盈副食店,,广东省中山市阜沙镇阜沙工业园东威大道2号嘉豪物业东,中山市,113.367546,22.639867
鸿志副食店,18088847182,广东省中山市阜沙镇东阜公路20号天润盛兴工业园旁,中山市,113.336669,22.667202
超悦副食店,,广东省中山市长乐街与东阜公路交叉口西北方向80米,中山市,113.35239,22.667306
阿奔副食品店,18938750118,广东省中山市阜沙镇阜南大道6号,中山市,113.356971,22.667067
阿芳副食购销部,0760-23403360,广东省中山市阜城路天盛花园西侧约40米,中山市,113.35011,22.664652
年年旺副食店,,广东省中山市阜沙大道53号,中山市,113.348153,22.667068
老实人副食店,15819952657,广东省中山市阜沙镇如意路17号,中山市,113.357952,22.666107
大彤粮油店(美又佳百货店),15015009876,广东省中山市锦绣路和美居东侧约150米,中山市,113.362375,22.636919
南中副食店,0760-23231068,广东省中山市阜港大道中南村办公楼,中山市,113.388522,22.634446
龙哥副食店,18625606199,广东省中山市埠港东路与沿山路交叉口东北180米,中山市,113.353272,22.672478
5136副食店,18188712447,广东省中山市上南村振联路2号,中山市,113.36214,22.633069
金宝稻粮油批发,18898386183,广东省中山市阜沙镇罗松村委会斜对面罗松幼儿园旁边,中山市,113.34348,22.676608
鋕檑食品批发部,0760-23406436,广东省中山市阜城东路阜沙中心托儿所东南侧约40米,中山市,113.35131,22.661665
茂湛粮油店(中山惠泰商业广场店),18922134552,广东省中山市骏马路1号惠泰商业广场马安店F1层,中山市,113.3631,22.685379
大有批发部,0760-23452578;0760-23401083,广东省中山市东阜公路大有小学西侧约230米,中山市,113.359798,22.663865
湘川粮油批发零售(阜沙中心市场店),13420296385,广东省中山市意发路阜沙中心市场,中山市,113.355804,22.665196
和平粮油店(阜沙中心市场店),13924986347,广东省中山市隆发路阜沙中心市场a16号,中山市,113.35532,22.664755
朝辉粮油店(阜沙中心市场店),0760-23400813;13702451734,广东省中山市阜沙市场A-14,中山市,113.355235,22.664696
华创副食店(中山马安市场店),13590948624,广东省中山市兴马路西街8号马安市场,中山市,113.36274,22.684859
陈记粮油购销部,15819348998,广东省中山市马安村兴马路东街34号,中山市,113.363011,22.6849
裕丰粮油副食店,0760-23300785;13415431064,广东省中山市兴马路马安市场骏马路西南侧约100米,中山市,113.362853,22.68521
创辉粮油店(上南然记),15800108485,广东省中山市阜沙镇上南村上南市场,中山市,113.362568,22.635804
覃敏副食店,13823713457,广东省中山市阜沙镇锦绣路上南市场一层P10商铺,中山市,113.36198,22.635
湛茂粮油店(团范市场店),18320284245,广东省中山市团兴路1巷9号13幢103-卡,中山市,113.386012,22.69169
祥发批发部,13531888094,广东省中山市黄圃镇团范市场,中山市,113.386451,22.69194
李顺发副食店,,广东省中山市阳光假日花园南门旁,中山市,113.337613,22.697854
钟富贵副食店,,广东省中山市锦绣路与前程路交叉口东120米,中山市,113.363405,22.636768
合之利副食品商行,15913433139,广东省中山市冈南村中心路西12巷1号,中山市,113.176479,22.605129
顺兴冷冻食品批发,0760-28111368;18676007785,广东省中山市西岸南路与工业中心道西一路交叉口南20米,中山市,113.177934,22.598188
穗丰批发部,0760-88369447,广东省中山市古镇古四市场南兴路36号,中山市,113.176308,22.61397
英信副食品批发商行,13640444008,广东省中山市新兴大道中古一学校(中山市古一中心大街1号)古一农商银行旁巷口进,中山市,113.185544,22.621894
宏丰商行批发部,13652203891,广东省中山市校园北路古四市场南侧约70米,中山市,113.176168,22.61643
琪悦副食,,广东省中山市南中心路隔水里东6号首层,中山市,113.177043,22.606951
杏丰粮油,13415369902,广东省中山市中心路隔水里东巷21层号,中山市,113.177173,22.60582
川湘粮油,13875764353,广东省中山市古镇镇岐江路冈南农贸批发市场13号,中山市,113.178443,22.600048
丰盛粮油店(工业中心大道店),13112944479,广东省中山市工业中心大道冈南新城居住中心西南侧约50米,中山市,113.178217,22.599976
明丰粮油餐饮店,15219339045,广东省中山市古镇外海桥底冈南农贸批发市场,中山市,113.178445,22.600078
啊银粮油批发,,广东省中山市工业中心大道与工业大道西一路交叉口西北100米,中山市,113.178291,22.600171
大米批发零售,13549924449,广东省中山市南兴路西四巷古镇初级中学东南侧约230米,中山市,113.17525,22.612188
古镇春农粮油加工销售部,13326982898,广东省中山市南苑路与环沙路交叉口东北60米,中山市,113.17267,22.618237
汇宏百货汇源果汁古镇批发部,19806525123,广东省中山市古镇镇六坊村里榕围北三巷3号,中山市,113.174616,22.613832
铭盛副食批发古镇店,,广东省中山市晋南路与晋南路东十三巷交叉口东南40米,中山市,113.175669,22.601782
合发湘菜原料配送中心,,广东省中山市古镇冈南农贸中心,中山市,113.178201,22.599965
蒙山粮油批发商行,13005508788,广东省中山市外海桥底农贸市场西一路,中山市,113.178216,22.598324
静滢副食,,广东省中山市中心路,中山市,113.177037,22.606949
陈记粮油,,广东省中山市古镇岗南农贸批发市场11号,中山市,113.178177,22.600043
好运来粮油(安达商场店),,广东省中山市古镇冈南村中心路隔水里西八巷5号安达商场,中山市,113.177059,22.606093
卓禾粮油,,广东省中山市古镇镇中心路东二巷4号,中山市,113.177994,22.601435
兴旺冷冻批发,,广东省中山市工业中心道西一路海岸公寓东侧约160米,中山市,113.178141,22.598552
旺来粮油批发,13232353183,广东省中山市古镇镇岐江路冈南农贸批发市场(万客隆商场旁),中山市,113.178341,22.600005
四川粮油,18024251885,广东省中山市桥底岗南农贸批发市场7号铺,中山市,113.178393,22.600145
何龙副食店,,广东省中山市古镇古三村学校大道8号,中山市,113.175339,22.623319
南记副食店,,广东省中山市邓林大街古镇镇高雅托儿所西北侧,中山市,113.179326,22.616738
永发副食品商行(祠前里大街店),,广东省中山市古镇镇广厚里南一巷一号,中山市,113.175092,22.607324
东清副食店,,广东省中山市松桑围大街2号,中山市,113.182963,22.608109
起英粮油店,15917300660,广东省中山市中心路寅盛楼西侧约100米,中山市,113.177614,22.602129
城信粮油批发,15016130437,广东省中山市岗南批发市场万客隆超市旁,中山市,113.178485,22.599954
林记副食店(顺成大街店),,广东省中山市古镇镇顺成大街16号,中山市,113.178058,22.623477
伟明冷冻食品批发,13590750302,广东省中山市工业中心大道与工业大道西一路交叉口西南50米,中山市,113.178647,22.599651
星记粮油批发部,,广东省中山市工业中心大道与岐江路交叉路口南侧(冈南新城居住中心西南侧约50米),中山市,113.178113,22.59999
陈记粮油(广厚里大街店),13422828918,广东省中山市广厚里大街精品市场6号,中山市,113.17702,22.606
俊群粮油店,,广东省中山市古镇镇七坊村半沙市场,中山市,113.179009,22.611002
大庆粮油,,广东省中山市古镇镇南兴路9号古四市场正门左边杂货铺,中山市,113.176934,22.617323
和记粮油店,,广东省中山市南兴路与东升街交叉口西140米,中山市,113.17646,22.617634
林飞粮油店,17325722080,广东省中山市古镇镇冈南农贸中心市场稻多多米业对面水果摊背后巷子,中山市,113.177151,22.599468
源兴冷冻副食批发,,广东省中山市古镇镇庆丰路乐丰花园金豪轩旁怡庭市场,中山市,113.186795,22.617525
老表粮油批发部(古三市场店),18933440350,广东省中山市古三市场,中山市,113.175918,22.625941
李记粮油购销部(古三市场店),13113933920,广东省中山市古三村新丰路古三市场,中山市,113.175926,22.626005
洲隆副食商行(盛源楼店),13680180819,广东省中山市曹三大街宝源中巷38号,中山市,113.20566,22.62069
嘉业副食商行,0760-89830255,广东省中山市曹三工业大道中与曹三工业大道中东一路交汇处西50米,中山市,113.206089,22.621331
恒华副食购销部,0760-88756466;18022024599,广东省中山市曹三市场旁边宝源中巷26号,中山市,113.205678,22.621018
聚丰园精品粮油连锁(曹三店),0760-23661205,广东省中山市工业大道中与曹三工业大道中东一路交叉口西南40米,中山市,113.20597,22.621046
绿色果蔬副食店(祥和楼店),18780651836,广东省中山市指东大路3号祥和楼F1层,中山市,113.191736,22.62581
锅圈食汇火锅烧烤食材超市怡廷豪园店,13823998092,广东省中山市怡廷豪园(龙庭街北),中山市,113.188381,22.614707
绿色米仓精品粮油连锁(曹三工业大道中店),13715639480,广东省中山市曹三大街宝源中巷34号,中山市,113.206157,22.621173
奇兴副食店(曹步综合市场店),13450999533,广东省中山市新胜村东成路17号曹步综合市场,中山市,113.200493,22.627203
永丰粮油,15976001883,广东省中山市曹三大街曹步综合市场,中山市,113.201017,22.627224
馨华副食店,,广东省中山市古镇镇曹三村曹三大街永安二巷67号,中山市,113.205297,22.627219
徐记粮油商行,15019781498,广东省中山市古镇镇曹三大街宝源中巷18号曹三农贸综合市场A区D2,中山市,113.205257,22.620658
和顺冰鲜副食店,13680526865,广东省中山市古镇镇曹三大街宝源中巷18号曹三农贸综合市场A区B1之2号,中山市,113.205432,22.620636
东林粮油批发部(曹三市场店),0760-23838765;18318953228,广东省中山市曹三市场,中山市,113.204915,22.620827
信利群粮油百货商行(曹三市场店),13425565522,广东省中山市曹三大街宝源八巷74号,中山市,113.205035,22.62115
铭盛副食批发,18219012555,广东省中山市华达诚钢化玻璃西南门旁,中山市,113.216165,22.570527
祥安综合市场肉菜批发,,广东省中山市贤兴路与金星东二街交叉口西北150米,中山市,113.205687,22.584244
湘洲副食批发,,广东省中山市乐川街与三沙市场路交叉口正东方向77米,中山市,113.214132,22.585312
超民副食店,,广东省中山市三沙利华路3号,中山市,113.215315,22.589258
洪记副食商行(胜裕一街店),0760-87616884;13532079743,广东省中山市三沙村胜裕一街43号之一,中山市,113.207739,22.585551
澳昌粮油横栏配送中心,15820509676,广东省中山市接庆二街40号,中山市,113.213753,22.573023
康丰粮油批发部,0760-87558234,广东省中山市三沙祥安市场对面,中山市,113.20564,22.583638
祥安副食商行,0760-87612289;13560657551,广东省中山市胜裕南路与丰裕街交叉路口南侧(星光幼儿园西南侧约150米),中山市,113.207771,22.584936
新川副食商行,0760-87296946;13450912872,广东省中山市三沙庆丰街,中山市,113.215142,22.575728
永兴粮油副食批发部,,广东省中山市乐丰三路与益辉一路交叉口西北方向119米,中山市,113.214578,22.572861
盛兴柠檬批发部,,广东省中山市乐丰八路16号,中山市,113.214621,22.564917
富锦粮油副食批发部,13435707686,广东省中山市金星一街二巷三沙祥安市场a19号,中山市,113.205973,22.583785
祥荣粮油批发商行,13590826849,广东省中山市金星一街二巷祥安综合市场,中山市,113.20573,22.583904
勤芳粮油店(祥安市场店),13590003918,广东省中山市贤兴路三沙祥安市场聚丰园a12号,中山市,113.20554,22.584005
万信粮油副食品商行(益禾堂中英购物广场店),13924949881,广东省中山市益辉一路永盛市场南门15-16号,中山市,113.21441,22.572998
胜裕批发部,,广东省中山市乐丰二街与金星东二街交叉口北60米,中山市,113.208349,22.585002
明进副食店(三沙综合市场店),0760-87611151,广东省中山市中山市路三沙综合市场c6卡,中山市,113.21445,22.585055
佳怡副食店,0760-87813853;13532002693,广东省中山市三沙市场路三沙综合市场,中山市,113.213742,22.585808
雪洪副食商店,18857590817,广东省中山市广丰北路217号,中山市,113.222686,22.621652
鸿哥副食商行,15019551120,广东省中山市广泽街一港1号,中山市,113.228416,22.619653
雄记批发部,13432119512,广东省中山市同福北路9号,中山市,113.21774,22.603098
记新副食百货,,广东省中山市小榄镇乐和12号之一,中山市,113.22981,22.604341
鸿门副食,,广东省中山市小榄镇联丰村幸福街50号,中山市,113.230073,22.608396
香花副食店,,广东省中山市广泽直街11号,中山市,113.232128,22.618418
天添旺副食,13652239289,广东省中山市万华东路25号,中山市,113.243669,22.608885
润荣副食商店,,广东省中山市小榄盛丰村乐盛北路2号,中山市,113.242866,22.601625
福运粮油批发部,13924515620,广东省中山市乐安路94号,中山市,113.238245,22.597539
壹诚干货汤料批发(分销点),13549893313,广东省中山市联丰中路辅路与祥丰西街交叉口东北100米,中山市,113.245719,22.621509
君忠食品批发商行,15900028976,广东省中山市广乐中心路与利安东街交叉口东40米,中山市,113.233028,22.606806
惠百佳粮油食品店,13450900126,广东省中山市利安东街与利安街交叉口东北80米,中山市,113.232216,22.605818
丰乐粮油,13715601637,广东省中山市皇冠科技园东南门西50米,中山市,113.221654,22.599209
汉兴副食(信立购物商场店),0760-22248757;13318226530,广东省中山市东宝南路健民堂凉茶旁,中山市,113.245838,22.603537
佳发粮油店(联胜市场店),13242223822,广东省中山市小榄镇联丰广乐中心路联胜市场内左门,中山市,113.233062,22.606186
辉记粮油店(联胜市场店),0760-22288159,广东省中山市利安东街联胜市场,中山市,113.232955,22.606047
百家兴百货粮油店,18938756658,广东省中山市广丰村广中路聚龙市场,中山市,113.22528,22.618374
志维粮油店,,广东省中山市小榄镇盛丰村埒东市场7号商铺,中山市,113.245553,22.603549
一品粮油,,广东省中山市小榄镇联丰社区联丰市场后门,中山市,113.236963,22.59586
日兴粮油,15815725698,广东省中山市联丰市场正门,中山市,113.236956,22.59585
彬发副食商行,0760-87824062;13543813184,广东省中山市小榄泰丰泰昌街4巷13号,中山市,113.259915,22.606001
胜丰副食批发部,0760-22135049,广东省中山市泰丰三村泰安街5巷9号,中山市,113.257556,22.605659
广源副食,07727213188;0760-7213188;13411614857,广东省中山市高沙长和路顷一东街东1巷3号,中山市,113.268705,22.62351
琪丰副食店,13726118749,广东省中山市小榄镇怡景街5号,中山市,113.252542,22.623415
达辉副食商行,0760-86160838;13420291202,广东省中山市小榄镇绩东二怡丰路22号,中山市,113.250136,22.620355
丰盛粮油,13590902586,广东省中山市小榄镇泰丰来泰街7号,中山市,113.257418,22.604391
建诚副食品批发,0760-22258224,广东省中山市小榄镇泰丰安庶路七街10号,中山市,113.248607,22.610329
陆荣副食百货,0760-22227120,广东省中山市兴勤街小时光早教园北侧约130米,中山市,113.275106,22.594589
汉记副食海味店,0760-22246844,广东省中山市祥丰南路绩西管理区第一幼儿园西南侧约100米,中山市,113.249103,22.621787
德记副食,,广东省中山市同乐七队村同乐路124号,中山市,113.26911,22.614291
金旺副食店,0760-86955630,广东省中山市同乐路125号龙生桥头,中山市,113.26896,22.614403
应福国刚副食批发部,13326983292,广东省中山市安景路11号,中山市,113.249883,22.609352
联兴冷冻食品批发,,广东省中山市源和南路,中山市,113.270197,22.616046
正腾副食商行,13531760984,广东省中山市小榄镇盛丰华安中路20号,中山市,113.247152,22.592884
功雄干货粮油批发商行,15976030809,广东省中山市联业街五巷与联业街交叉口南100米,中山市,113.247549,22.622293
以禾粮油商行,13112993200,广东省中山市小榄镇德来市场门口,中山市,113.257058,22.605216
挖掘民间食材,,广东省中山市兴裕路与安定北路交叉口东140米,中山市,113.248163,22.611683
云创粮油批发商行,13392936978,广东省中山市东升镇广福大道55号兴桥,中山市,113.272381,22.612545
兴龙副食店,,广东省中山市同乐路153号,中山市,113.265832,22.615355
城记粮油副食批发零售,13025556278,广东省中山市祥丰南路绩东二小学西侧约180米,中山市,113.24879,22.622131
爱千果果业产地批发,,广东省中山市丽景路居意街与启和三街交叉口东北方向64米,中山市,113.275278,22.61967
正佳副食品商行,,广东省中山市广福大道与同乐路交叉口南60米,中山市,113.272395,22.612609
顺兴粮油店,13211121588,广东省中山市祥丰南路绩西管理区第一幼儿园西南侧约120米,中山市,113.248925,22.621622
维维食品批发商行,18024261702,广东省中山市兴勤街与兴群街交叉口西20米,中山市,113.27594,22.592662
顺香副食批发,0760-22210028;13432113523,广东省中山市泰昌路与来丰街交叉口东160米,中山市,113.265091,22.612828
合民副食商店,,广东省中山市来丰街与泰兴街交叉口北140米,中山市,113.263086,22.610267
阿思副食,,广东省中山市水怡南路与民诚路交叉口东140米,中山市,113.264989,22.599873
蛟杰副食(诚信公寓店),,广东省中山市龙生街与泰昌路交叉口东南200米,中山市,113.268419,22.610582
苏记红姐粮油坊,,广东省中山市源和南路70号,中山市,113.270732,22.616518
